Prowess_company_code,Company,year,roa,tq,DebtToEquity,SalesGrowth,FirmAge,NumPlants,Num_of_supplier,Num_of_supp_countries,Num_of_product,Num_of_plant,Num_of customers,SCC1,SCC2,SCC3,SCC4,SCC5,SCC6
241348,Super Crop Safe Ltd.,2016,7.51,4.52,0.4,0.0469257766800987,29.0,1.0,5,1,84,1,5,10,10,8,8,14,15
162229,Swelect Energy Systems Ltd.,2014,0.15,0.65,0.17,-0.1818702290076336,20.0,3.0,5,2,9,3,3,12,10,10,9,17,16
251194,Timken India Ltd.,2013,6.37,2.76,0.01,0.0267784359545677,26.0,2.0,5,2,5,2,2,8,9,8,10,14,13
251194,Timken India Ltd.,2016,9.63,6.88,0.01,0.0064591685059232,29.0,2.0,5,2,6,2,1,9,10,8,9,13,13
253023,Transpek Industry Ltd.,2013,2.92,0.88,1.27,0.1422130038777165,48.0,1.0,5,1,9,1,7,10,11,11,11,14,15
253023,Transpek Industry Ltd.,2014,4.64,2.53,1.04,0.0692010105795042,49.0,1.0,5,1,4,1,7,9,9,9,9,12,12
215829,U P L Ltd.,2014,5.36,4.02,0.39,0.0847440860882451,29.0,7.0,5,2,8,7,1,12,12,11,11,17,17
320945,United Breweries Ltd.,2014,6.29,11.96,0.45,0.1360178687495181,15.0,12.0,5,2,5,12,2,11,10,9,9,17,17
259395,Uttam Sugar Mills Ltd.,2012,0.4,1.82,11.7,-0.0567763746644128,19.0,4.0,5,1,4,4,2,7,7,8,8,13,11
259395,Uttam Sugar Mills Ltd.,2013,-4.39,2.82,46.52,0.3551850847866029,20.0,4.0,5,1,5,4,3,9,8,10,9,15,13
129223,Uttam Value Steels Ltd.,2013,-2.72,2.12,8.02,0.1024466429699277,43.0,1.0,5,1,7,1,11,9,9,9,9,14,13
261277,Vadilal Industries Ltd.,2012,2.08,2.76,3.33,0.1497865192132708,30.0,3.0,5,1,3,3,2,7,7,7,7,11,10
261277,Vadilal Industries Ltd.,2013,0.21,1.94,3.17,0.1312168990077311,31.0,3.0,5,1,4,3,7,9,9,8,9,14,13
261277,Vadilal Industries Ltd.,2015,4.55,6.44,1.8,0.1028994985829518,33.0,3.0,5,1,5,3,8,10,10,8,9,14,14
264457,Venky'S (India) Ltd.,2016,9.16,1.31,1.03,0.1638579377360534,40.0,12.0,5,2,19,12,4,13,12,12,11,20,19
264965,Vesuvius India Ltd.,2014,8.3,3.23,0.0,0.0810782080485952,23.0,3.0,5,4,4,3,10,12,11,11,11,18,18
426496,Veto Switchgears & Cables Ltd.,2016,9.0,3.02,0.34,0.0740806854694751,9.0,2.0,5,1,7,2,2,8,9,6,8,13,11
369474,Visa Steel Ltd.,2012,-1.48,8.02,4.28,-0.3574966390716761,16.0,2.0,5,3,11,2,3,11,11,11,11,18,18
271523,Welspun Corp Ltd.,2016,2.54,1.24,0.82,0.1492218360232671,21.0,4.0,5,1,7,4,20,11,10,11,11,18,17
271695,West Coast Paper Mills Ltd.,2014,2.51,0.59,1.52,0.0563269978011384,59.0,2.0,5,3,5,2,10,12,11,11,11,17,18
272097,Whirlpool Of India Ltd.,2014,12.25,9.38,0.0,0.1560741166349752,54.0,3.0,5,4,7,3,1,11,10,10,11,17,16
274688,Yuken India Ltd.,2012,0.83,0.84,0.67,-0.0909379799798738,36.0,5.0,5,3,6,5,3,12,12,12,13,18,17
275551,Zodiac Clothing Co. Ltd.,2014,2.63,3.98,0.29,-0.0677244356297029,30.0,3.0,5,2,5,3,4,11,11,10,10,16,18
275551,Zodiac Clothing Co. Ltd.,2016,-1.3,2.05,0.28,-0.0844623907094707,32.0,3.0,5,1,11,3,4,11,10,9,9,16,17
365,A B G Shipyard Ltd.,2013,-0.69,1.02,4.05,-0.2269367054755924,28.0,2.0,4,2,2,2,4,8,8,8,8,12,12
6585,Ador Multiproducts Ltd.,2016,-18.25,3.67,0.41,0.1502976190476188,68.0,1.0,4,2,8,1,1,9,8,8,8,12,11
9431,Akar Auto Inds. Ltd.,2016,1.96,0.92,2.0,0.0320059731209558,27.0,1.0,4,1,3,1,2,6,6,7,6,8,7
96407,Akzo Nobel India Ltd.,2012,8.21,3.03,0.0,0.1442236255572064,58.0,4.0,4,3,6,4,1,10,10,10,10,16,16
96407,Akzo Nobel India Ltd.,2013,6.83,3.34,0.0,0.085707328950572,59.0,5.0,4,2,6,5,3,11,10,11,10,16,15
96407,Akzo Nobel India Ltd.,2014,9.03,6.54,0.0,0.0434327577184721,60.0,6.0,4,2,6,6,3,11,11,11,11,16,16
96407,Akzo Nobel India Ltd.,2015,7.87,6.11,0.0,0.051260925634045,61.0,6.0,4,2,8,6,4,11,11,11,10,17,17
86607,Ambuja Cements Ltd.,2015,5.66,3.06,0.0,-0.0449565018782976,34.0,16.0,4,2,5,16,2,9,10,10,11,15,15
14268,Amtek Auto Ltd.,2013,2.35,0.33,1.41,0.0,25.0,11.0,4,3,1,11,6,11,11,12,12,17,16
15887,Anil Ltd.,2015,4.76,1.01,2.38,0.2190556986949874,22.0,1.0,4,1,5,1,4,7,8,6,7,10,11
15887,Anil Ltd.,2016,4.76,0.31,2.38,0.0,23.0,1.0,4,1,5,1,3,8,8,7,7,9,11
17728,Apar Industries Ltd.,2012,3.3,1.11,1.76,0.2974549676106064,23.0,3.0,4,1,9,3,3,10,10,10,10,15,14
17728,Apar Industries Ltd.,2014,1.7,2.44,0.78,0.1099030647056211,25.0,3.0,4,1,9,3,6,10,11,10,11,15,15
17728,Apar Industries Ltd.,2015,3.85,2.74,0.47,-0.0001855132350961,26.0,3.0,4,1,9,3,6,10,10,10,10,15,15
17728,Apar Industries Ltd.,2016,6.04,2.6,0.26,-0.0481732651294104,27.0,3.0,4,1,11,3,6,10,10,10,10,16,16
21283,Asahi India Glass Ltd.,2013,-1.61,4.29,5.32,0.0917782396442554,29.0,4.0,4,3,4,4,10,11,11,11,11,17,16
21283,Asahi India Glass Ltd.,2015,4.35,10.38,3.35,0.0509460116293722,31.0,4.0,4,3,4,4,13,11,11,11,11,17,17
21283,Asahi India Glass Ltd.,2016,5.38,9.3,1.28,0.0836687850083079,32.0,4.0,4,3,5,4,18,12,12,12,12,18,17
22793,Asian Electronics Ltd.,2012,-2.47,0.67,8.7,-0.7692757009345794,48.0,3.0,4,2,6,3,10,11,11,10,10,17,16
23696,Astral Poly Technik Ltd.,2015,6.27,7.33,0.23,0.0728320996134426,19.0,4.0,4,3,2,4,4,10,10,11,11,15,16
23696,Astral Poly Technik Ltd.,2016,8.36,6.12,0.33,0.1225820074106363,20.0,4.0,4,3,3,4,4,10,10,11,11,15,16
24306,Atul Auto Ltd.,2016,15.74,5.17,0.0,-0.1067177084907401,30.0,1.0,4,1,6,1,1,7,7,6,6,9,9
24381,Atul Ltd.,2013,13.32,1.65,0.42,0.1828990794632865,38.0,4.0,4,2,3,4,2,8,8,8,8,13,14
24381,Atul Ltd.,2014,12.43,4.06,0.28,0.0804912461993998,39.0,4.0,4,2,3,4,2,8,8,8,8,13,14
24381,Atul Ltd.,2015,13.59,3.91,0.23,-0.0404477353902972,40.0,4.0,4,2,2,4,2,8,8,9,9,13,14
28920,Bajaj Electricals Ltd.,2013,-0.2,3.07,0.5,0.1946593153390388,75.0,3.0,4,2,6,3,13,11,11,10,10,17,17
26633,Bilcare Ltd.,2013,-5.29,0.12,1.44,-0.4482630631126019,26.0,1.0,4,4,4,1,2,8,8,9,8,13,14
36309,Birla Cable Ltd.,2013,10.38,0.77,0.61,1.3200028822596916,21.0,1.0,4,2,5,1,4,9,9,9,9,13,13
36309,Birla Cable Ltd.,2014,5.55,2.39,0.67,-0.0508432462651798,22.0,1.0,4,2,5,1,3,9,8,9,8,13,11
36309,Birla Cable Ltd.,2015,5.83,1.84,0.73,-0.0965968586387433,23.0,1.0,4,2,6,1,3,9,9,9,9,13,12
37079,Blue Star Ltd.,2016,2.9,6.51,0.16,0.1629320296054863,67.0,4.0,4,2,6,4,106,11,12,11,13,18,17
37451,Bombay Dyeing & Mfg. Co. Ltd.,2012,-3.43,8.4,2.74,0.0429714683368127,133.0,1.0,4,1,5,1,2,7,8,7,7,11,10
37451,Bombay Dyeing & Mfg. Co. Ltd.,2013,-7.27,5.54,3.11,0.1337822168880571,134.0,1.0,4,1,7,1,2,7,7,6,6,11,11
42443,Carborundum Universal Ltd.,2014,5.17,4.28,0.1,0.0162103255687235,60.0,14.0,4,2,6,14,1,10,10,10,10,15,15
42443,Carborundum Universal Ltd.,2015,9.39,3.67,0.12,0.0994007254376281,61.0,14.0,4,2,6,14,1,10,10,10,10,15,14
14271,Castex Technologies Ltd.,2012,3.37,1.41,1.87,0.2313983014680778,29.0,3.0,4,4,1,3,3,10,11,11,11,16,16
14271,Castex Technologies Ltd.,2013,3.37,0.78,1.87,0.0,30.0,3.0,4,4,2,3,7,11,11,12,12,16,17
14271,Castex Technologies Ltd.,2014,3.11,0.84,2.29,0.2958719073962561,31.0,3.0,4,1,2,3,11,9,9,10,10,12,14
14271,Castex Technologies Ltd.,2015,-1.55,0.16,1.66,-0.0839534650486409,32.0,3.0,4,1,2,3,11,9,9,10,10,12,14
14271,Castex Technologies Ltd.,2016,-10.94,0.16,4.05,-0.4645295729826981,33.0,3.0,4,1,5,3,11,10,10,11,11,13,14
42974,Castrol India Ltd.,2014,30.43,49.92,0.0,0.0641949942506108,35.0,3.0,4,2,3,3,11,10,10,9,9,14,13
41136,Centum Electronics Ltd.,2013,16.87,1.66,0.3,0.6165617538528327,20.0,1.0,4,3,6,1,5,10,10,9,9,14,16
41136,Centum Electronics Ltd.,2014,12.44,6.81,0.45,0.0805639476334341,21.0,1.0,4,3,6,1,5,10,10,9,9,14,15
41136,Centum Electronics Ltd.,2015,9.1,5.11,0.44,0.0614165890027957,22.0,1.0,4,3,6,1,10,11,10,10,9,15,16
43681,Century Extrusions Ltd.,2012,-1.49,0.44,1.24,-0.0570505920344456,24.0,1.0,4,2,3,1,1,7,7,7,7,10,9
43681,Century Extrusions Ltd.,2016,1.49,1.54,0.93,0.0750212675457253,28.0,1.0,4,1,5,1,2,7,6,7,6,9,8
216489,Choksi Imaging Ltd.,2014,0.94,0.38,0.53,-0.3567033678756476,22.0,1.0,4,1,8,1,2,8,8,7,7,11,12
49262,Clariant Chemicals (India) Ltd.,2015,1.96,1.2,0.0,0.0991805620023567,59.0,7.0,4,3,6,7,2,11,10,11,10,17,16
51238,Coromandel International Ltd.,2014,5.27,3.43,1.05,0.2060093789943378,53.0,15.0,4,2,9,15,3,12,13,11,11,18,20
51238,Coromandel International Ltd.,2015,3.72,2.26,1.07,-0.2776525475666247,54.0,15.0,4,2,9,15,3,12,12,11,11,18,18
55128,Dai-Ichi Karkaria Ltd.,2014,11.88,1.36,0.01,-0.0505445881552076,54.0,2.0,4,1,7,2,2,7,9,7,9,12,13
57378,Deepak Fertilisers & Petrochemicals Corpn. Ltd.,2013,7.93,0.62,0.64,0.4557176887786913,34.0,1.0,4,1,25,1,2,8,8,8,7,12,13
60726,Diamond Power Infrastructure Ltd.,2016,-23.62,0.71,2.56,-0.4463791778716864,24.0,1.0,4,1,4,1,15,8,8,9,9,11,13
62538,Donear Industries Ltd.,2013,0.31,0.82,4.72,0.178320283277642,26.0,4.0,4,1,5,4,3,9,9,9,9,14,15
62538,Donear Industries Ltd.,2014,0.69,1.37,4.37,0.0859416333354494,27.0,4.0,4,1,6,4,3,9,9,9,9,14,15
66185,Eimco Elecon (India) Ltd.,2013,22.1,16.38,0.04,0.6231194830426152,31.0,1.0,4,1,7,1,4,8,9,7,8,12,12
66185,Eimco Elecon (India) Ltd.,2014,29.99,33.18,0.0,0.732947182713775,32.0,1.0,4,1,12,1,5,9,9,8,8,13,13
66728,Electrosteel Castings Ltd.,2014,1.33,0.33,1.26,0.0946404842758008,59.0,6.0,4,2,5,6,3,11,11,12,12,16,15
66728,Electrosteel Castings Ltd.,2015,1.03,0.41,0.74,-0.1759447727885817,60.0,6.0,4,2,8,6,3,11,11,12,11,17,15
66917,Elgi Equipments Ltd.,2016,8.96,5.56,0.09,0.0303900636197123,56.0,1.0,4,2,5,1,1,8,8,8,8,10,11
67417,Emami Ltd.,2014,30.94,14.12,0.02,0.1915510921646808,31.0,6.0,4,1,4,6,1,8,8,7,7,11,11
83183,Federal-Mogul Goetze (India) Ltd.,2015,3.09,4.16,0.41,-0.1216730264018163,61.0,4.0,4,4,19,4,1,11,11,10,10,18,17
83183,Federal-Mogul Goetze (India) Ltd.,2016,6.31,5.19,0.21,-0.0530806970055828,62.0,4.0,4,4,14,4,1,11,11,10,10,18,16
73332,Finolex Industries Ltd.,2014,3.68,4.01,0.43,0.0145156370552455,33.0,4.0,4,3,4,4,2,9,10,10,11,15,15
73332,Finolex Industries Ltd.,2015,10.96,3.95,0.06,0.0056665841321494,34.0,4.0,4,3,5,4,2,9,11,10,12,15,15
73332,Finolex Industries Ltd.,2016,14.49,3.15,0.05,0.0453375165311347,35.0,4.0,4,3,4,4,2,9,10,10,11,14,14
74386,Forbes & Co. Ltd.,2014,-1.15,18.57,1.27,-0.3995471044656832,95.0,2.0,4,2,14,2,14,11,11,10,10,18,17
74770,Foseco India Ltd.,2016,17.99,6.01,0.01,0.1660903926895529,58.0,2.0,4,2,11,2,3,10,10,9,9,15,15
86729,G H C L Ltd.,2013,4.31,0.3,1.53,0.0462936389846746,30.0,8.0,4,2,7,8,26,12,13,13,14,20,20
86729,G H C L Ltd.,2014,7.02,0.73,1.73,0.071349599534126,31.0,8.0,4,2,7,8,33,12,12,13,13,20,20
86729,G H C L Ltd.,2015,8.71,1.41,1.29,0.0681182596639382,32.0,8.0,4,2,7,8,38,12,12,13,13,19,19
86729,G H C L Ltd.,2016,10.48,2.02,1.06,0.0881162049738915,33.0,8.0,4,2,4,8,41,11,11,12,12,17,17
76683,G M M Pfaudler Ltd.,2012,5.66,1.4,0.0,-0.1592953004658027,50.0,1.0,4,1,4,1,2,6,6,6,6,10,9
82982,Godfrey Phillips India Ltd.,2014,9.08,2.41,0.21,0.062105120053044,78.0,3.0,4,4,7,3,1,10,10,9,10,16,15
82982,Godfrey Phillips India Ltd.,2016,6.45,3.42,0.05,0.2722713075775909,80.0,3.0,4,3,7,3,1,10,9,9,9,15,14
85647,Greaves Cotton Ltd.,2015,14.33,3.58,0.0,-0.0306048367580705,93.0,2.0,4,1,5,2,6,7,8,7,9,12,11
86189,Grindwell Norton Ltd.,2012,12.8,2.77,0.0,0.049744242897348,62.0,5.0,4,2,5,5,3,11,10,11,10,17,14
86189,Grindwell Norton Ltd.,2015,10.72,6.16,0.0,0.0195873268321264,65.0,6.0,4,4,5,6,3,11,11,11,12,17,18
86640,Gujarat Borosil Ltd.,2012,-3.89,1.13,4.77,0.2573277967757694,23.0,1.0,4,1,3,1,4,7,8,7,7,10,10
86640,Gujarat Borosil Ltd.,2016,4.54,20.13,3.78,0.0001593202336696,27.0,1.0,4,1,3,1,2,6,6,6,6,8,9
86816,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,2013,2.54,0.4,0.95,0.1498584264151785,37.0,1.0,4,1,24,1,10,10,10,10,9,14,14
86816,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,2014,-1.72,0.32,1.07,-0.0416406525692879,38.0,1.0,4,1,25,1,1,8,8,8,7,11,11
91512,Havells India Ltd.,2012,13.48,4.25,0.06,0.1834321152313944,29.0,8.0,4,2,5,8,1,10,10,9,9,16,13
91512,Havells India Ltd.,2014,12.95,6.95,0.04,0.110001682734576,31.0,8.0,4,2,5,8,1,10,10,9,9,15,13
91512,Havells India Ltd.,2015,12.65,6.99,0.02,-0.0162124136192449,32.0,8.0,4,1,7,8,1,9,9,8,8,13,13
371452,Himachal Fibres Ltd.,2012,2.92,0.24,0.33,0.6270542317173375,7.0,1.0,4,1,1,1,4,7,7,6,6,10,9
371452,Himachal Fibres Ltd.,2013,2.76,0.24,0.39,-0.169560002525093,8.0,1.0,4,1,1,1,4,7,7,6,6,9,9
371452,Himachal Fibres Ltd.,2014,0.83,0.35,0.45,-0.2919802356518434,9.0,1.0,4,1,1,1,4,7,7,6,6,9,9
371452,Himachal Fibres Ltd.,2015,-1.44,0.46,0.41,-0.2723856560017178,10.0,1.0,4,1,1,1,4,7,7,6,6,9,9
371452,Himachal Fibres Ltd.,2016,-0.39,0.38,0.45,0.2580787959274013,11.0,1.0,4,1,2,1,4,7,7,6,6,9,9
94175,Hindusthan National Glass & Inds. Ltd.,2012,21.32,1.82,0.0,0.1333060722075598,46.0,7.0,4,1,5,7,37,11,11,12,12,18,16
94175,Hindusthan National Glass & Inds. Ltd.,2014,18.09,1.65,0.0,0.0776819239053947,48.0,7.0,4,1,5,7,30,11,12,12,12,17,17
94175,Hindusthan National Glass & Inds. Ltd.,2015,15.34,1.25,0.0,-0.0416175492026148,49.0,7.0,4,1,5,7,26,10,11,11,12,16,15
94175,Hindusthan National Glass & Inds. Ltd.,2016,14.96,2.68,0.26,0.2220777532180471,50.0,7.0,4,1,6,7,10,11,11,11,11,16,16
94961,Honda Siel Power Products Ltd.,2015,6.94,3.88,0.0,0.0705645161290322,30.0,1.0,4,2,13,1,9,11,11,10,11,16,16
94961,Honda Siel Power Products Ltd.,2016,8.44,3.82,0.0,0.0424649193605481,31.0,1.0,4,2,13,1,9,11,11,10,10,16,15
96566,I F B Industries Ltd.,2015,3.72,4.72,0.04,0.2086688633106281,41.0,6.0,4,1,13,6,2,10,10,9,10,15,16
98379,India Glycols Ltd.,2015,1.5,0.88,0.63,-0.0372845409709786,69.0,4.0,4,2,14,4,2,10,10,10,10,17,16
98379,India Glycols Ltd.,2016,1.59,0.7,0.57,0.2007772720660059,70.0,4.0,4,2,13,4,1,10,10,10,10,16,15
98442,India Nippon Electricals Ltd.,2013,5.67,0.58,0.0,0.0334349077365836,60.0,4.0,4,2,7,4,18,11,11,11,11,19,20
98442,India Nippon Electricals Ltd.,2015,2.27,0.69,0.0,-0.1801770824378921,62.0,4.0,4,2,7,4,21,11,11,11,11,18,19
31365,Ineos Styrolution India Ltd.,2013,5.0,1.55,0.19,0.1348768570425893,40.0,2.0,4,3,5,2,2,9,10,9,10,14,13
105265,Jagatjit Industries Ltd.,2016,-14.21,8.39,1.21,-0.2699585040582509,72.0,5.0,4,2,11,5,1,11,10,10,9,16,16
14299,Johnson Controls-Hitachi Air Conditioning India Ltd.,2012,1.73,1.92,0.7,0.175125674491537,28.0,1.0,4,3,7,1,4,10,11,10,11,16,15
14299,Johnson Controls-Hitachi Air Conditioning India Ltd.,2013,0.26,2.28,0.52,0.1767447336662708,29.0,1.0,4,3,7,1,5,10,9,10,9,15,15
111206,Jyoti Structures Ltd.,2012,2.43,0.52,1.39,0.073172481498263,38.0,2.0,4,3,2,2,2,8,8,8,8,13,12
111206,Jyoti Structures Ltd.,2014,-5.76,0.63,4.44,-0.1728777182588953,40.0,2.0,4,4,2,2,2,8,8,8,8,13,13
119333,Kesoram Industries Ltd.,2016,24.02,8.1,0.08,0.2035545681755066,26.0,5.0,4,1,12,5,4,11,11,11,11,16,17
96093,Kiri Industries Ltd.,2012,-6.4,0.47,1.73,0.0662071467440594,29.0,3.0,4,2,1,3,18,10,11,11,11,16,16
96093,Kiri Industries Ltd.,2013,-8.58,1.57,5.46,0.1303731427923329,30.0,3.0,4,2,1,3,18,10,10,11,11,15,16
96093,Kiri Industries Ltd.,2014,-2.63,7.67,9.24,0.2381979631766417,31.0,3.0,4,2,1,3,19,10,10,11,11,15,16
96093,Kiri Industries Ltd.,2015,5.9,6.43,0.14,0.4423645719379281,32.0,3.0,4,2,3,3,16,10,10,11,11,15,16
96093,Kiri Industries Ltd.,2016,3.85,6.81,0.18,0.3573976797101041,33.0,3.0,4,2,3,3,17,10,10,11,11,15,16
121100,Kirloskar Brothers Ltd.,2012,-13.91,0.11,3.51,0.0175398270771081,14.0,6.0,4,2,9,6,20,13,13,13,13,20,21
121100,Kirloskar Brothers Ltd.,2016,12.1,3.54,0.49,0.0799017815161173,18.0,6.0,4,1,3,6,62,10,10,11,11,14,15
126394,Lakshmi Machine Works Ltd.,2014,9.52,3.47,0.0,0.0494478203844692,52.0,5.0,4,1,9,5,3,11,10,10,9,15,14
126394,Lakshmi Machine Works Ltd.,2015,9.06,3.06,0.0,0.0438271171274435,53.0,5.0,4,1,9,5,4,11,11,10,10,15,15
126394,Lakshmi Machine Works Ltd.,2016,6.68,2.83,0.0,-0.1074239644069118,54.0,5.0,4,1,9,5,4,11,11,10,10,15,15
126394,Lakshmi Machine Works Ltd.,2017,7.24,3.91,0.0,0.0519454233736547,55.0,5.0,4,1,9,5,6,5,5,5,5,5,5
128783,Linc Pen & Plastics Ltd.,2012,3.43,1.09,0.45,0.1135572319744671,18.0,1.0,4,2,5,1,11,10,10,10,10,15,15
128783,Linc Pen & Plastics Ltd.,2013,7.21,0.99,0.43,0.0289222551542194,19.0,1.0,4,2,5,1,10,10,10,9,10,14,14
128783,Linc Pen & Plastics Ltd.,2014,8.74,2.96,0.2,0.0094014117944984,20.0,1.0,4,2,5,1,8,10,10,10,10,14,13
128783,Linc Pen & Plastics Ltd.,2015,9.78,3.2,0.31,0.0842636728549923,21.0,1.0,4,2,4,1,5,8,8,8,9,12,11
128783,Linc Pen & Plastics Ltd.,2016,7.81,3.14,0.43,0.0455531453362256,22.0,1.0,4,2,4,1,4,8,8,8,8,11,9
27347,Linde India Ltd.,2012,0.44,2.42,0.82,0.1985547526403557,77.0,16.0,4,3,4,16,16,12,13,12,11,20,20
27347,Linde India Ltd.,2014,-0.18,2.73,1.13,0.0640303070583543,79.0,16.0,4,2,4,16,12,11,11,11,10,18,19
27347,Linde India Ltd.,2015,-0.28,1.94,1.0,0.0579846839981512,80.0,16.0,4,2,4,16,19,11,11,11,10,18,19
27347,Linde India Ltd.,2016,-0.21,2.17,1.04,0.1687183029573082,81.0,16.0,4,2,4,16,20,11,11,11,11,17,19
285996,M S P Steel & Power Ltd.,2016,-4.87,0.63,14.3,-0.064829709065634,48.0,1.0,4,1,13,1,10,10,10,10,10,14,14
135716,Maharashtra Seamless Ltd.,2015,1.45,0.52,0.02,-0.2384947004228678,27.0,3.0,4,4,8,3,1,10,10,11,10,16,15
136451,Mahindra C I E Automotive Ltd.,2014,2.92,5.74,0.02,3.1892217232279263,15.0,1.0,4,1,3,1,4,7,7,8,8,9,9
136451,Mahindra C I E Automotive Ltd.,2015,1.12,3.46,0.01,-0.264557983267575,16.0,1.0,4,1,3,1,29,8,8,9,9,11,11
140097,Marico Ltd.,2015,18.29,10.1,0.08,0.0388366052037645,27.0,9.0,4,3,14,9,2,12,12,12,12,19,20
8392,Metalyst Forgings Ltd.,2012,6.47,0.68,2.21,0.4155134921419394,35.0,5.0,4,1,2,5,4,9,9,10,10,13,12
8392,Metalyst Forgings Ltd.,2013,6.47,0.44,2.21,0.0,36.0,5.0,4,1,2,5,4,9,9,10,10,12,12
146833,Mirza International Ltd.,2015,10.93,3.4,0.47,0.0132691826227044,36.0,6.0,4,2,2,6,3,10,10,10,10,14,15
85649,Morganite Crucible (India) Ltd.,2014,9.66,1.99,0.0,0.0990786167284909,29.0,1.0,4,2,3,1,5,8,8,7,7,11,11
85649,Morganite Crucible (India) Ltd.,2015,11.74,2.78,0.0,0.0015242242787152,30.0,1.0,4,2,2,1,8,9,8,9,7,12,12
149616,Motherson Sumi Systems Ltd.,2013,12.53,8.31,0.4,0.0498552791643944,27.0,14.0,4,3,8,14,53,14,14,14,13,21,21
245515,Multibase India Ltd.,2014,14.0,6.88,0.0,0.1281203504711523,23.0,1.0,4,2,6,1,5,9,9,9,8,13,15
176967,Navin Fluorine Intl. Ltd.,2013,4.74,0.47,0.11,-0.0265226901022679,15.0,3.0,4,1,6,3,4,9,9,10,10,13,14
176967,Navin Fluorine Intl. Ltd.,2014,4.83,1.04,0.08,0.1826609720057486,16.0,3.0,4,1,6,3,2,8,8,9,9,12,13
176967,Navin Fluorine Intl. Ltd.,2015,8.01,2.92,0.05,0.1804645112704743,17.0,3.0,4,1,9,3,2,9,9,10,10,13,14
155636,Nocil Ltd.,2013,1.93,0.63,0.4,0.2198151193784381,52.0,2.0,4,1,3,2,1,6,7,6,7,8,9
155636,Nocil Ltd.,2015,9.63,1.99,0.06,0.0058696678533602,54.0,2.0,4,1,4,2,1,6,7,6,6,9,10
155636,Nocil Ltd.,2016,10.5,2.09,0.02,0.0359512362201728,55.0,2.0,4,1,4,2,1,6,7,6,7,8,10
164456,Opto Circuits (India) Ltd.,2014,-0.81,0.47,0.69,-0.4438693964533069,22.0,2.0,4,3,1,2,3,9,9,10,10,13,13
164456,Opto Circuits (India) Ltd.,2015,-0.77,0.24,0.56,-0.4753660873135349,23.0,2.0,4,3,1,2,2,8,9,9,10,12,12
164629,Orchid Pharma Ltd.,2013,-12.23,1.07,6.99,0.0,21.0,1.0,4,4,3,1,3,9,9,9,9,13,14
164629,Orchid Pharma Ltd.,2014,-11.0,1.07,7.35,-0.0900309642711929,22.0,1.0,4,4,3,1,2,8,8,8,8,12,13
164740,Orient Abrasives Ltd.,2014,5.15,1.7,0.18,0.0546806423297361,43.0,1.0,4,1,6,1,5,8,9,8,9,11,12
169324,Panacea Biotec Ltd.,2013,-18.04,4.13,5.84,-0.1631309313848996,29.0,2.0,4,3,7,2,3,10,11,11,12,16,17
169324,Panacea Biotec Ltd.,2016,-3.28,8.15,2.3,-0.1599932910465966,32.0,2.0,4,3,9,2,3,11,12,12,13,15,18
174726,Pfizer Ltd.,2012,6.2,2.03,0.0,0.0959061637534499,62.0,2.0,4,2,11,2,2,9,9,10,10,16,15
174726,Pfizer Ltd.,2013,14.1,1.85,0.0,0.0629773256079202,63.0,2.0,4,2,11,2,2,9,9,10,10,15,13
174726,Pfizer Ltd.,2014,5.01,13.45,0.0,0.6535447264736429,64.0,2.0,4,2,11,2,1,9,9,10,10,14,14
181972,Prism Johnson Ltd.,2013,-1.92,1.38,1.82,0.0412608774175005,21.0,1.0,4,2,2,1,1,7,7,8,8,9,11
181972,Prism Johnson Ltd.,2014,0.39,4.21,1.87,0.1235476230440701,22.0,1.0,4,2,3,1,1,7,7,8,8,9,11
181972,Prism Johnson Ltd.,2015,0.33,4.39,1.97,-0.0454754454837451,23.0,1.0,4,2,3,1,1,7,8,8,9,9,11
181972,Prism Johnson Ltd.,2016,0.35,4.17,1.71,-0.0394095009208071,24.0,1.0,4,2,3,1,1,7,7,8,8,9,11
182523,Procter & Gamble Hygiene & Health Care Ltd.,2014,20.54,16.23,0.0,0.1407613293051359,50.0,2.0,4,3,9,2,1,10,10,10,10,14,15
182523,Procter & Gamble Hygiene & Health Care Ltd.,2015,20.38,12.66,0.0,-0.0045763681433929,51.0,2.0,4,3,8,2,1,9,10,9,10,14,14
182523,Procter & Gamble Hygiene & Health Care Ltd.,2016,26.63,13.08,0.0,0.0298022689057744,52.0,2.0,4,3,5,2,1,9,9,9,9,12,12
185713,R D B Rasayans Ltd.,2014,8.58,0.62,0.21,-0.0762597018602933,19.0,1.0,4,1,1,1,12,8,8,9,9,11,10
185713,R D B Rasayans Ltd.,2015,4.97,0.77,0.12,-0.0632168578287543,20.0,1.0,4,1,1,1,12,8,8,9,9,10,10
185713,R D B Rasayans Ltd.,2016,6.88,0.89,0.19,0.126993166287016,21.0,1.0,4,1,3,1,12,8,8,9,9,10,10
190511,R S W M Ltd.,2012,4.54,0.73,3.99,0.2370711280923161,52.0,7.0,4,1,11,7,27,12,13,13,13,20,20
193189,Ramkrishna Forgings Ltd.,2015,3.56,3.24,1.83,0.2198472506385735,34.0,2.0,4,3,2,2,1,8,8,9,9,11,11
193189,Ramkrishna Forgings Ltd.,2016,0.58,1.74,1.99,-0.0156577179110543,35.0,2.0,4,3,3,2,1,8,8,9,9,11,10
