index,year,Company,ProductGroup,NumCustomers,Spatial,NumPlants,SalesGrowth,TotalAsset,roa,FirmAge,PromoterOwn,Horizontal1,scores_pred,anomaly_score_pred
856,2015,Ceat Ltd.,4.0,2.0,6.0,4.0,-0.002315369652026,39519.3,11.57,57.0,50.77,6.0,0.03902188049674715,1
857,2016,Ceat Ltd.,4.0,2.0,6.0,4.0,0.0421312919511074,47179.2,8.49,58.0,50.77,6.0,0.04342034030960107,1
858,2013,Century Extrusions Ltd.,3.0,1.0,2.0,1.0,0.0672523327377407,981.9,-0.89,25.0,52.04,6.0,0.07825724950421398,1
859,2014,Century Extrusions Ltd.,3.0,1.0,2.0,1.0,-0.0861740222294564,958.4,1.54,26.0,52.04,6.0,0.07912135029926887,1
860,2016,Clariant Chemicals (India) Ltd.,4.0,2.0,5.0,7.0,-0.1366666937363466,9419.2,2.63,60.0,51.0,6.0,0.03896529279106414,1
861,2011,Coromandel International Ltd.,10.0,2.0,4.0,15.0,0.2943459322785318,73398.7,10.48,50.0,63.96,6.0,-0.015952362250136465,-1
862,2015,Elecon Engineering Co. Ltd.,9.0,13.0,2.0,1.0,0.930149264585568,22133.2,0.81,55.0,57.34,6.0,0.025365193656772145,1
863,2012,Electrosteel Castings Ltd.,5.0,3.0,2.0,6.0,0.0130830518262612,50104.3,1.09,57.0,48.59,6.0,0.06404370841121942,1
864,2013,Electrosteel Castings Ltd.,5.0,3.0,2.0,6.0,0.1275065201051288,54291.8,2.12,58.0,51.21,6.0,0.06924515134498888,1
865,2015,Essel Propack Ltd.,5.0,9.0,2.0,8.0,0.0100205105394519,9307.6,6.73,33.0,56.83,6.0,0.06943060644624688,1
866,2016,Excel Industries Ltd.,9.0,6.0,1.0,3.0,0.0220763973332216,5726.7,4.67,56.0,52.38,6.0,0.08246964739945595,1
867,2015,Foseco India Ltd.,12.0,4.0,3.0,2.0,0.1185469111502468,1641.2,19.09,57.0,74.98,6.0,0.03252221449614495,1
868,2014,G M M Pfaudler Ltd.,4.0,5.0,3.0,1.0,0.1121948942922481,1953.6,7.62,52.0,75.0,6.0,0.06569367781765806,1
869,2015,G M M Pfaudler Ltd.,6.0,5.0,3.0,1.0,0.0360874491208929,2228.8,8.63,53.0,75.02,6.0,0.06688989697535053,1
870,2016,G M M Pfaudler Ltd.,7.0,3.0,5.0,1.0,0.1801466121258759,2885.8,10.09,54.0,75.0,6.0,0.039546478919442796,1
871,2016,G N A Axles Ltd.,2.0,14.0,2.0,2.0,0.0086271148542893,5772.5,5.79,23.0,70.65,6.0,0.048267091485695135,1
872,2016,Gabriel India Ltd.,7.0,30.0,3.0,9.0,0.0536628364552178,8282.6,10.09,55.0,54.63,6.0,0.029515792077329017,1
873,2010,Gillette India Ltd.,9.0,2.0,2.0,2.0,0.2432848965213563,12837.3,6.67,26.0,88.73,6.0,0.0325393357185384,1
874,2012,Gillette India Ltd.,10.0,2.0,2.0,2.0,0.1679502986245655,10502.8,6.89,28.0,88.76,6.0,0.033078310903981556,1
875,2013,Gillette India Ltd.,10.0,2.0,2.0,2.0,0.1521551369581311,10671.3,3.92,29.0,75.0,6.0,0.06946603810976981,1
876,2014,Gillette India Ltd.,11.0,2.0,2.0,2.0,0.1218162671569065,12186.9,9.88,30.0,75.0,6.0,0.06790119551320573,1
877,2015,Glenmark Pharmaceuticals Ltd.,13.0,5.0,3.0,7.0,0.1734855836989195,116373.0,14.66,38.0,46.47,6.0,0.012065126555495465,1
878,2010,Greaves Cotton Ltd.,10.0,4.0,1.0,2.0,-0.0644478435442899,11108.7,11.89,88.0,51.47,6.0,0.04075190803039608,1
879,2011,Greaves Cotton Ltd.,7.0,5.0,2.0,2.0,0.4064639504839205,12791.7,10.71,89.0,51.58,6.0,0.02946268794563478,1
880,2013,Greaves Cotton Ltd.,6.0,6.0,2.0,2.0,-0.0862497855549837,15201.1,5.54,91.0,51.56,6.0,0.043143282982473,1
881,2014,Greaves Cotton Ltd.,6.0,7.0,2.0,2.0,-0.030217215572766,11668.8,7.04,92.0,51.54,6.0,0.03967912542890789,1
882,2016,Grindwell Norton Ltd.,7.0,3.0,3.0,6.0,0.0991995402487582,12083.3,11.09,66.0,58.9,6.0,0.06490362251029724,1
883,2011,Gujarat Fluorochemicals Ltd.,5.0,3.0,3.0,2.0,0.53632704155519,34627.2,23.51,24.0,70.03,6.0,0.02992232335437206,1
884,2010,H B L Power Systems Ltd.,17.0,1.0,1.0,7.0,-0.1121303520535765,14625.3,0.91,24.0,71.32,6.0,0.0037143696288693406,1
885,2011,H B L Power Systems Ltd.,16.0,1.0,1.0,7.0,0.0893351800554016,15777.3,0.46,25.0,73.59,6.0,0.01935339563150129,1
886,2010,Honda Siel Power Products Ltd.,8.0,9.0,2.0,1.0,0.3251881445693578,4197.0,7.3,25.0,67.67,6.0,0.06273959980504418,1
887,2016,I F B Industries Ltd.,18.0,2.0,2.0,6.0,0.1610606162478682,9190.3,6.2,42.0,74.96,6.0,0.017337547621828597,1
888,2015,Innoventive Industries Ltd.,4.0,13.0,1.0,2.0,-0.0148325997065492,10600.9,-15.81,24.0,44.41,6.0,0.05519288686185603,1
889,2016,Innoventive Industries Ltd.,4.0,11.0,1.0,2.0,0.0,10600.9,-15.81,25.0,44.41,6.0,0.060410256741964874,1
890,2010,International Paper A P P M Ltd.,4.0,1.0,2.0,2.0,0.2181904847022373,12085.1,3.27,46.0,53.46,6.0,0.08097025948243819,1
891,2014,J B F Industries Ltd.,6.0,10.0,5.0,2.0,-0.1374648336503524,35744.9,4.09,32.0,53.94,6.0,0.06399982447319819,1
892,2016,J B F Industries Ltd.,2.0,10.0,4.0,2.0,0.0841408752417549,47658.9,0.79,34.0,42.68,6.0,0.04395719846792728,1
893,2012,J K Paper Ltd.,1.0,1.0,3.0,2.0,0.1116652628646843,30886.3,0.77,52.0,51.01,6.0,0.04990677271579558,1
894,2013,J K Paper Ltd.,1.0,1.0,3.0,2.0,0.1884761779761123,37359.0,-1.23,53.0,53.83,6.0,0.048506424459977715,1
895,2013,Jain Irrigation Systems Ltd.,11.0,7.0,3.0,7.0,0.1840184497879762,69778.9,-0.2,27.0,27.46,6.0,0.00582336133888528,1
896,2012,Jay Bharat Maruti Ltd.,7.0,4.0,2.0,2.0,0.1026692692247506,5772.2,3.53,25.0,58.57,6.0,0.08762908021527971,1
897,2013,Jay Bharat Maruti Ltd.,7.0,4.0,2.0,2.0,0.0237218508421406,5856.0,5.08,26.0,58.57,6.0,0.08910988336965875,1
898,2014,Jay Bharat Maruti Ltd.,6.0,4.0,2.0,2.0,0.0765863374701774,6246.7,5.71,27.0,58.56,6.0,0.09088497809219098,1
899,2013,Jay Ushin Ltd.,5.0,3.0,3.0,5.0,0.1209583663291267,2741.0,2.97,27.0,68.59,6.0,0.08328699354720681,1
900,2015,Jay Ushin Ltd.,8.0,11.0,3.0,5.0,0.0712377797959291,3398.7,0.4,29.0,68.59,6.0,0.06892910257260598,1
901,2010,Jindal Stainless Ltd.,17.0,4.0,2.0,1.0,0.2011677238888516,142754.7,2.3,30.0,40.13,6.0,0.0002768180495797412,1
902,2015,Johnson Controls-Hitachi Air Conditioning India Ltd.,9.0,7.0,3.0,1.0,0.0534072138982932,12118.5,4.37,31.0,74.25,6.0,0.06628036345604421,1
903,2016,Johnson Controls-Hitachi Air Conditioning India Ltd.,9.0,6.0,3.0,1.0,0.1678454660705943,12616.3,6.72,32.0,74.25,6.0,0.06417575954633692,1
904,2013,Jubilant Life Sciences Ltd.,7.0,6.0,3.0,5.0,0.1662890801993657,68380.9,0.15,35.0,53.95,6.0,0.07226961396717374,1
905,2015,Jubilant Life Sciences Ltd.,7.0,7.0,3.0,5.0,-0.1726204062999315,45526.4,1.39,37.0,54.03,6.0,0.07022678174256153,1
906,2011,K D D L Ltd.,9.0,14.0,1.0,4.0,0.2654996353026988,1367.0,7.64,23.0,52.3,6.0,0.0641553977092294,1
907,2012,K D D L Ltd.,9.0,14.0,1.0,4.0,-0.0502401536983668,1431.7,-0.61,24.0,52.84,6.0,0.06976451292148006,1
908,2013,K D D L Ltd.,8.0,14.0,1.0,4.0,0.1665823809042177,1497.5,2.75,25.0,52.96,6.0,0.07701119708623844,1
909,2014,K D D L Ltd.,8.0,7.0,1.0,4.0,0.1339517946939483,1500.1,4.25,26.0,52.95,6.0,0.08951782793545371,1
910,2010,Kesoram Industries Ltd.,17.0,1.0,2.0,5.0,0.5219546742209633,139.4,-1.62,20.0,96.32,6.0,-0.0445946855613632,-1
911,2013,Kesoram Industries Ltd.,13.0,5.0,1.0,5.0,2.455713319810683,536.3,4.09,23.0,48.16,6.0,-0.028389310075307095,-1
912,2014,Kesoram Industries Ltd.,11.0,5.0,1.0,5.0,-0.0487184504010956,896.4,9.12,24.0,48.16,6.0,0.06477567720917982,1
913,2010,Kirloskar Electric Co. Ltd.,10.0,3.0,1.0,5.0,-0.0278608562021894,21637.5,2.91,90.0,62.31,6.0,0.03608636483743355,1
914,2012,Kirloskar Electric Co. Ltd.,4.0,4.0,1.0,5.0,0.0626474329010446,19509.1,3.01,92.0,63.17,6.0,0.04649723356674362,1
915,2016,Lumax Industries Ltd.,7.0,19.0,2.0,8.0,0.0149001088170237,8980.0,5.4,35.0,73.53,6.0,0.030181630624703748,1
916,2015,M R F Ltd.,3.0,1.0,2.0,8.0,0.5128364232357385,132122.0,18.95,55.0,27.41,6.0,-0.049573622380272686,-1
917,2016,M R F Ltd.,5.0,1.0,2.0,8.0,-0.3347638574788242,150279.1,10.3,56.0,27.52,6.0,-0.029062406745691882,-1
918,2011,M S P Steel & Power Ltd.,16.0,7.0,1.0,1.0,0.4406156806156807,15078.3,1.95,43.0,71.9,6.0,0.024193773080992798,1
919,2012,Maharashtra Seamless Ltd.,4.0,2.0,3.0,3.0,-0.2460279703071812,31063.5,6.07,24.0,55.47,6.0,0.06899978254809597,1
920,2016,Malu Paper Mills Ltd.,3.0,1.0,1.0,1.0,0.096930739432123,1696.6,1.67,22.0,68.48,6.0,0.08494441192558572,1
921,2014,Mangalore Refinery & Petrochemicals Ltd.,4.0,5.0,1.0,1.0,-0.1705559576976892,362543.6,-4.65,26.0,88.58,6.0,-0.040787414154496215,-1
922,2011,Morganite Crucible (India) Ltd.,2.0,9.0,2.0,1.0,0.1294165981922761,842.4,12.8,26.0,75.0,6.0,0.04508329471982936,1
923,2012,Morganite Crucible (India) Ltd.,2.0,9.0,2.0,1.0,0.0275251606644839,755.5,11.4,27.0,75.0,6.0,0.04824245189603055,1
924,2016,Motherson Sumi Systems Ltd.,5.0,60.0,4.0,14.0,0.1902504731538474,82979.0,13.18,30.0,63.11,6.0,-0.050621250915680316,-1
925,2011,Mukand Ltd.,4.0,4.0,1.0,2.0,0.007638570815466,50761.9,-3.5,74.0,55.27,6.0,0.05992974187442712,1
926,2011,Munjal Showa Ltd.,3.0,6.0,2.0,3.0,0.2057590642600941,5440.3,13.33,26.0,65.02,6.0,0.07948312844655608,1
927,2015,Munjal Showa Ltd.,3.0,6.0,2.0,3.0,-0.0840275364106244,6123.7,9.93,30.0,65.01,6.0,0.08194171553783935,1
928,2016,Munjal Showa Ltd.,5.0,6.0,2.0,3.0,-0.0265739658369696,7144.6,8.19,31.0,65.02,6.0,0.08990842604401311,1
929,2010,National Aluminium Co. Ltd.,9.0,1.0,1.0,2.0,0.1922082762157964,151171.2,7.84,29.0,87.15,6.0,0.0008364479976780137,1
930,2015,National Aluminium Co. Ltd.,6.0,1.0,1.0,2.0,-0.0799413752288844,169838.5,4.06,34.0,80.93,6.0,0.013815194506069495,1
931,2016,Nitco Ltd.,3.0,14.0,2.0,3.0,-0.1550118592776941,13895.6,-2.28,50.0,69.54,6.0,0.050681398701779345,1
932,2010,Omax Autos Ltd.,5.0,34.0,1.0,7.0,0.316000538843352,6497.7,2.81,27.0,52.22,6.0,0.03609117460801553,1
933,2011,Omax Autos Ltd.,5.0,34.0,1.0,7.0,0.1138206900896077,6298.9,2.65,28.0,52.28,6.0,0.03910084240442019,1
934,2012,Omax Autos Ltd.,7.0,38.0,1.0,8.0,-0.130424946802118,5884.5,2.36,29.0,54.13,6.0,0.019761171877455852,1
935,2013,Omax Autos Ltd.,7.0,43.0,1.0,8.0,-0.098622809014341,5621.1,-0.97,30.0,56.11,6.0,0.009430823760271378,1
936,2014,Omax Autos Ltd.,6.0,29.0,1.0,8.0,0.0276171836245073,5359.5,-0.04,31.0,56.24,6.0,0.047669225880038524,1
937,2016,Omax Autos Ltd.,5.0,30.0,1.0,8.0,0.0080876620316823,5972.5,-0.22,33.0,56.24,6.0,0.048322365040469384,1
938,2013,Opto Circuits (India) Ltd.,1.0,3.0,3.0,2.0,-0.6241973543081873,25238.9,1.69,21.0,28.22,6.0,0.00846747539073961,1
939,2011,Orchid Pharma Ltd.,5.0,3.0,4.0,1.0,0.0415335463258788,38986.3,0.86,19.0,32.42,6.0,0.04652776951021048,1
940,2012,Orchid Pharma Ltd.,4.0,4.0,4.0,1.0,0.0958060572825627,47232.1,-12.23,20.0,32.42,6.0,0.018228991123599214,1
941,2012,Panacea Biotec Ltd.,7.0,4.0,5.0,2.0,-0.1462802569691408,19210.6,-12.5,28.0,74.81,6.0,0.026174882101401065,1
942,2013,Ram Ratna Wires Ltd.,5.0,6.0,1.0,2.0,0.0177796480892138,2075.9,3.26,21.0,73.0,6.0,0.0755011671055581,1
943,2011,Ramco Cements Ltd.,6.0,9.0,1.0,18.0,0.2330913117971194,60759.1,6.52,54.0,42.01,6.0,-0.05038964161990073,-1
944,2012,Ramco Cements Ltd.,6.0,9.0,1.0,18.0,0.2178675940687033,64895.7,6.51,55.0,42.32,6.0,-0.054350417903719306,-1
945,2015,Ramco Cements Ltd.,6.0,7.0,1.0,18.0,0.0034793055522837,71967.9,7.27,58.0,42.3,6.0,-0.05084199143573115,-1
946,2016,Ramco Cements Ltd.,9.0,7.0,1.0,18.0,0.0762887130358438,73542.9,8.99,59.0,42.3,6.0,-0.04563361394560467,-1
947,2010,Ramco Industries Ltd.,8.0,9.0,1.0,14.0,0.1314793006612917,7482.4,7.44,45.0,50.54,6.0,0.019308351955666825,1
948,2011,Rashtriya Chemicals & Fertilizers Ltd.,37.0,1.0,2.0,3.0,0.1672733813718401,56625.0,4.44,33.0,92.5,6.0,-0.07473948719892459,-1
949,2014,Rashtriya Chemicals & Fertilizers Ltd.,33.0,1.0,2.0,3.0,0.1689852730816836,63218.6,6.12,36.0,80.0,6.0,-0.05586471594341935,-1
950,2016,Rashtriya Chemicals & Fertilizers Ltd.,19.0,1.0,2.0,3.0,0.965757862462148,66844.3,2.01,38.0,80.0,6.0,-0.05288110264799739,-1
951,2012,Raymond Ltd.,10.0,3.0,1.0,3.0,0.0827210499874404,33580.3,-2.2,87.0,39.93,6.0,0.03525204835903045,1
952,2010,Rico Auto Inds. Ltd.,4.0,15.0,1.0,5.0,0.3517953264517763,10524.7,0.78,27.0,47.61,6.0,0.06509670047663146,1
953,2011,Rico Auto Inds. Ltd.,4.0,15.0,1.0,6.0,0.126383150162558,9862.8,0.12,28.0,50.1,6.0,0.0723216090685897,1
954,2011,Rohit Ferro-Tech Ltd.,7.0,6.0,1.0,3.0,0.4544564315352697,20584.4,2.47,11.0,66.32,6.0,0.047778655149246285,1
955,2012,Rohit Ferro-Tech Ltd.,9.0,24.0,1.0,3.0,0.3487293309445285,27998.1,1.98,12.0,72.0,6.0,0.006697745704466851,1
956,2013,Rohit Ferro-Tech Ltd.,8.0,24.0,1.0,3.0,0.0976051374687474,29349.5,-7.83,13.0,72.0,6.0,0.006236693965757212,1
957,2014,Rohit Ferro-Tech Ltd.,8.0,24.0,1.0,3.0,-0.2363048413392792,30253.6,-11.83,14.0,72.0,6.0,-0.010660329729093032,-1
958,2016,Rohit Ferro-Tech Ltd.,5.0,7.0,1.0,3.0,-0.5142625270796863,25681.3,-12.17,16.0,72.0,6.0,0.016638132433861863,1
959,2011,Rushil Decor Ltd.,4.0,5.0,3.0,2.0,0.248930377285103,2344.7,2.65,18.0,55.55,6.0,0.0768900271934575,1
960,2012,Rushil Decor Ltd.,6.0,5.0,3.0,2.0,0.1958268452195577,2698.8,1.51,19.0,55.55,6.0,0.07857893439635766,1
961,2014,Saint-Gobain Sekurit India Ltd.,4.0,3.0,3.0,1.0,0.2808506989108996,1159.2,6.42,39.0,75.0,6.0,0.07173210904211424,1
962,2015,Sanghvi Forging & Engg. Ltd.,4.0,42.0,2.0,1.0,-0.2269059248248035,2150.0,-4.5,26.0,65.4,6.0,-0.00178892070308595,-1
963,2011,Southern Petrochemical Inds. Corpn. Ltd.,15.0,11.0,1.0,1.0,1.4963012295081968,8760.9,-2.29,42.0,41.13,6.0,-0.01593634808780653,-1
964,2012,Southern Petrochemical Inds. Corpn. Ltd.,5.0,11.0,1.0,1.0,-0.1485148108471961,7786.3,-8.6,43.0,40.81,6.0,0.05371416450243183,1
965,2010,Suditi Industries Ltd.,2.0,10.0,1.0,1.0,0.0734035549703753,294.5,4.51,19.0,45.21,6.0,0.06267921475386534,1
966,2011,Suditi Industries Ltd.,2.0,10.0,1.0,1.0,0.3443728917509965,334.1,2.16,20.0,53.84,6.0,0.06347829667842275,1
967,2012,Suditi Industries Ltd.,5.0,10.0,1.0,1.0,0.2614051094890512,476.3,1.6,21.0,74.85,6.0,0.0642682077246628,1
968,2013,Suditi Industries Ltd.,4.0,10.0,1.0,1.0,0.1226039783001806,521.4,1.65,22.0,74.85,6.0,0.06949558407774153,1
969,2014,Suditi Industries Ltd.,4.0,10.0,1.0,1.0,0.1261275773195878,551.9,2.0,23.0,74.85,6.0,0.0703785880853412,1
970,2015,Suditi Industries Ltd.,5.0,10.0,1.0,1.0,0.1526248033185522,618.9,0.63,24.0,74.85,6.0,0.07146667501806292,1
971,2016,Suditi Industries Ltd.,5.0,11.0,1.0,1.0,0.0121618267560188,709.1,3.78,25.0,73.26,6.0,0.06651258496248791,1
972,2010,Sun Pharmaceutical Inds. Ltd.,5.0,10.0,2.0,18.0,0.0727744628475102,76211.5,19.41,17.0,63.72,6.0,-0.05072173906049304,-1
973,2014,Sundaram-Clayton Ltd.,2.0,9.0,3.0,4.0,0.1075236016925951,10135.2,6.64,52.0,75.0,6.0,0.05142601599771457,1
974,2015,Sundaram-Clayton Ltd.,4.0,10.0,3.0,4.0,0.0790689134027318,11484.2,13.05,53.0,75.0,6.0,0.05777857934345226,1
975,2010,Super Sales India Ltd.,9.0,3.0,1.0,6.0,0.3944396853827583,2432.4,9.58,29.0,17.84,6.0,-0.0010737896082661513,-1
976,2011,Super Sales India Ltd.,8.0,3.0,1.0,6.0,-0.1864179604601809,2127.0,-6.7,30.0,17.84,6.0,0.0026746526907708845,1
977,2012,Super Sales India Ltd.,8.0,3.0,1.0,6.0,0.2911861614497528,2064.5,4.93,31.0,17.84,6.0,0.012850566367625327,1
978,2013,Super Sales India Ltd.,8.0,3.0,1.0,6.0,0.1689526847421585,2094.3,7.14,32.0,22.09,6.0,0.02477357985949641,1
979,2014,Super Sales India Ltd.,8.0,3.0,1.0,6.0,0.0121429870838638,2055.7,6.97,33.0,48.09,6.0,0.07751588843078933,1
980,2015,Super Sales India Ltd.,8.0,2.0,1.0,6.0,0.0459671983823861,2035.4,8.28,34.0,48.09,6.0,0.07617315184083084,1
981,2010,Suryalakshmi Cotton Mills Ltd.,4.0,18.0,3.0,3.0,0.4656786829000976,5340.5,7.36,48.0,61.12,6.0,0.050120992675920406,1
982,2011,Suryalakshmi Cotton Mills Ltd.,6.0,23.0,3.0,3.0,0.1036965992587293,6258.0,4.89,49.0,61.12,6.0,0.05747700221451335,1
983,2010,Tata Global Beverages Ltd.,3.0,5.0,2.0,2.0,0.0555516469084556,40718.8,4.52,48.0,35.23,6.0,0.05688245987996038,1
984,2013,Tayo Rolls Ltd.,8.0,4.0,2.0,1.0,-0.143980268228765,2986.8,-18.65,45.0,73.21,6.0,0.019357263845920403,1
985,2011,Tijaria Polypipes Ltd.,5.0,4.0,1.0,1.0,-0.1810540472387998,1471.1,-2.64,5.0,57.67,6.0,0.04477347959364808,1
986,2012,Tijaria Polypipes Ltd.,5.0,4.0,1.0,1.0,0.3456840808785795,1626.9,0.56,6.0,57.67,6.0,0.048149347767323436,1
987,2013,Tijaria Polypipes Ltd.,3.0,4.0,1.0,1.0,-0.1288231256197085,1547.1,-6.77,7.0,57.67,6.0,0.046048690798468295,1
988,2014,Tijaria Polypipes Ltd.,3.0,4.0,1.0,1.0,-0.3575555944668185,1455.5,-8.97,8.0,57.67,6.0,0.03197753466176595,1
989,2015,Tijaria Polypipes Ltd.,3.0,4.0,1.0,1.0,0.2563368765331153,1308.6,-10.49,9.0,57.68,6.0,0.055060092696365415,1
990,2016,Tijaria Polypipes Ltd.,3.0,4.0,1.0,1.0,-0.2822431934049245,1150.2,-15.54,10.0,57.67,6.0,0.042186133342088206,1
991,2014,Timex Group India Ltd.,3.0,1.0,4.0,1.0,0.1255150554675119,1310.9,-11.52,22.0,74.93,6.0,0.032115747053393706,1
992,2014,Timken India Ltd.,5.0,1.0,2.0,2.0,0.2756599404565001,8664.3,9.93,27.0,75.0,6.0,0.07449516598287015,1
993,2015,Timken India Ltd.,8.0,1.0,2.0,2.0,0.1514085967969463,10358.9,10.43,28.0,75.0,6.0,0.07339772700103814,1
994,2010,United Breweries Ltd.,3.0,2.0,2.0,12.0,0.5577794242525738,29183.1,5.54,11.0,74.98,6.0,-0.0007340326077962533,-1
995,2010,United Spirits Ltd.,4.0,6.0,2.0,24.0,0.3969760926876797,102075.7,3.44,11.0,29.16,6.0,-0.13284608526045233,-1
996,2011,United Spirits Ltd.,4.0,8.0,2.0,24.0,0.2506749338284921,121671.3,2.45,12.0,28.01,6.0,-0.12967256329168902,-1
997,2016,United Spirits Ltd.,3.0,4.0,3.0,24.0,0.0833724332670766,158411.0,2.57,17.0,58.73,6.0,-0.0834084477710017,-1
998,2014,Universal Cables Ltd.,6.0,3.0,2.0,2.0,0.1126822736569501,6381.9,-5.74,69.0,52.55,6.0,0.06601253072891039,1
999,2014,Uttam Value Steels Ltd.,7.0,11.0,1.0,1.0,-0.3637946638999731,45364.9,-0.76,44.0,46.12,6.0,0.05051655180676712,1
1000,2015,Uttam Value Steels Ltd.,6.0,12.0,1.0,1.0,-0.1839146851719563,42443.9,-11.86,45.0,46.12,6.0,0.04494022145234727,1
1001,2016,Uttam Value Steels Ltd.,7.0,13.0,1.0,1.0,-0.0566500183823069,40043.1,-12.36,46.0,46.12,6.0,0.04426169853048456,1
1002,2014,Vadilal Industries Ltd.,4.0,7.0,1.0,3.0,0.1108031750302704,3718.7,0.03,32.0,65.15,6.0,0.08954354588309643,1
1003,2015,Venky'S (India) Ltd.,19.0,4.0,2.0,12.0,0.2259535822401612,15189.3,2.63,39.0,56.11,6.0,-0.003972217819616097,-1
1004,2013,Visa Steel Ltd.,11.0,5.0,3.0,2.0,0.97878237248316,39338.6,-4.3,17.0,75.0,6.0,-0.0007977250447769868,-1
1005,2010,Voith Paper Fabrics India Ltd.,2.0,3.0,2.0,1.0,0.1176704432518385,1094.5,7.65,42.0,74.04,6.0,0.06603386799120003,1
1006,2011,Voith Paper Fabrics India Ltd.,2.0,3.0,2.0,1.0,0.0777165214298418,1209.4,9.36,43.0,74.04,6.0,0.0616149631908281,1
1007,2011,Welspun India Ltd.,11.0,7.0,3.0,2.0,0.2379637010808104,33288.7,3.87,26.0,41.64,6.0,0.06008102499243406,1
1008,2015,Welspun India Ltd.,6.0,11.0,2.0,2.0,0.0948105836072641,58786.1,11.96,30.0,73.48,6.0,0.04961162770418004,1
1009,2010,Whirlpool Of India Ltd.,9.0,2.0,3.0,3.0,0.2222857452854991,13828.9,11.57,50.0,75.0,6.0,0.058458138004456484,1
1010,2011,Whirlpool Of India Ltd.,7.0,2.0,3.0,3.0,-0.0219255718675316,12050.4,10.23,51.0,75.0,6.0,0.06401509028474694,1
1011,2015,Whirlpool Of India Ltd.,10.0,1.0,3.0,3.0,0.0690806545061135,22746.5,10.78,55.0,75.0,6.0,0.0554502075677461,1
1012,2014,A B B India Ltd.,8.0,54.0,2.0,7.0,-0.0048628911144267,91814.2,2.39,65.0,75.0,5.0,-0.046152776045097654,-1
1013,2015,A B B India Ltd.,8.0,100.0,2.0,7.0,0.0629883129763597,99896.5,3.14,66.0,75.0,5.0,-0.08368913231712344,-1
1014,2016,Ador Welding Ltd.,8.0,4.0,2.0,4.0,0.0711546560858289,4210.4,4.28,65.0,56.69,5.0,0.07884129270527823,1
1015,2012,Alok Industries Ltd.,7.0,7.0,4.0,9.0,1.218427146707989,257494.9,3.53,26.0,34.16,5.0,-0.0703332330026521,-1
1016,2010,Amara Raja Batteries Ltd.,8.0,18.0,4.0,1.0,0.1452320521049874,11170.3,13.76,25.0,52.06,5.0,0.04732459358955837,1
1017,2011,Amara Raja Batteries Ltd.,8.0,18.0,4.0,1.0,0.3388542368349334,13588.2,17.08,26.0,52.06,5.0,0.038021954457196194,1
1018,2010,Ambuja Cements Ltd.,3.0,1.0,1.0,16.0,0.0705518983298405,103942.2,12.17,29.0,46.24,5.0,-0.02660302028148931,-1
1019,2014,Ambuja Cements Ltd.,5.0,1.0,2.0,16.0,0.0844228437716241,140413.1,9.14,33.0,50.35,5.0,-0.01257204620100344,-1
1020,2014,Amtek Auto Ltd.,2.0,79.0,3.0,11.0,0.3084408057283285,138592.2,2.44,26.0,48.98,5.0,-0.10221874708278628,-1
1021,2010,Arvind Ltd.,14.0,4.0,2.0,2.0,0.1562181591144602,43274.3,2.66,79.0,43.56,5.0,0.020918726871978877,1
1022,2011,Asahi India Glass Ltd.,4.0,9.0,3.0,4.0,0.0810339534598145,23566.5,-2.81,27.0,55.05,5.0,0.07619291669422162,1
1023,2013,Automotive Axles Ltd.,5.0,13.0,2.0,3.0,-0.3180354490178168,4662.6,2.38,32.0,71.04,5.0,0.05302732995142467,1
1024,2011,B A S F India Ltd.,7.0,5.0,4.0,6.0,0.1568818491402908,22351.1,4.95,68.0,73.33,5.0,0.04255390782150037,1
1025,2012,Bajaj Electricals Ltd.,6.0,7.0,2.0,3.0,0.0870868184461242,25832.7,2.08,74.0,66.44,5.0,0.05841579438043465,1
1026,2014,Berger Paints India Ltd.,2.0,4.0,3.0,10.0,0.12713737814947,26656.9,11.03,91.0,74.97,5.0,-0.015462506245908725,-1
1027,2012,Bharati Defence & Infrastructure Ltd.,3.0,1.0,4.0,5.0,1.198148085337313,81791.1,-6.51,36.0,54.85,5.0,-0.005440337318385058,-1
1028,2014,Bharati Defence & Infrastructure Ltd.,4.0,3.0,3.0,5.0,-0.8061398237179487,75269.6,-11.26,38.0,65.48,5.0,0.01529737560755301,1
1029,2011,Bilcare Ltd.,5.0,3.0,4.0,1.0,0.142726996659581,18848.8,4.24,24.0,32.61,5.0,0.05388053537901366,1
1030,2012,Bilcare Ltd.,5.0,3.0,4.0,1.0,-0.0334440605899547,27099.6,0.43,25.0,32.61,5.0,0.05157789780478844,1
1031,2010,Caprihans India Ltd.,4.0,4.0,3.0,2.0,0.1430096650932795,1323.2,4.92,64.0,68.13,5.0,0.07717667150277813,1
1032,2011,Caprihans India Ltd.,3.0,4.0,3.0,2.0,0.0384445209183423,1343.7,5.22,65.0,68.55,5.0,0.073317604943472,1
1033,2012,Caprihans India Ltd.,3.0,4.0,3.0,2.0,0.1466647729962598,1440.7,4.89,66.0,72.31,5.0,0.0566785945427522,1
1034,2013,Caprihans India Ltd.,3.0,4.0,3.0,2.0,0.0977664010569341,1484.6,3.42,67.0,71.96,5.0,0.05584313339911773,1
1035,2014,Caprihans India Ltd.,3.0,4.0,3.0,2.0,0.0433261875211552,1553.8,4.52,68.0,71.01,5.0,0.0571187208931338,1
